SITE,PLOT,TREAT,SPP,DBH_CM,CANOPY,STEM_TYPE,CLUMP_TYPE,DIV,HEIGHT_M
STEESE,26_2,2,PIME,0.48,95,IND,,c,0.2
STEESE,26_2,2,SALIX,0.15,100,CLUMP,START,d,0.1
STEESE,26_2,2,SALIX,0.08,0,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,90,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,0,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.33,0,CLUMP,,d,0.3
STEESE,26_2,2,SALIX,0.15,50,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,70,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,END,d,0.1
STEESE,26_2,2,SALIX,0.41,50,IND,,d,0.5
STEESE,26_2,2,PIME,0.33,60,IND,,c,0.2
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.2
STEESE,26_2,2,SALIX,0.15,100,CLUMP,START,d,0.1
STEESE,26_2,2,SALIX,0.15,100,CLUMP,,d,0.2
STEESE,26_2,2,SALIX,0.08,100,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,0,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.15,0,CLUMP,,d,0.2
STEESE,26_2,2,SALIX,0.15,50,CLUMP,END,d,0.2
STEESE,26_2,2,SALIX,0.41,50,IND,,d,0.3
STEESE,26_2,2,SALIX,0.64,60,IND,,d,0.6
STEESE,26_2,2,SALIX,0.08,100,IND,,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,START,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,END,d,0.1
STEESE,26_2,2,SALIX,0.64,75,IND,,d,0.5
STEESE,26_2,2,SALIX,0.08,60,IND,,d,0.1
STEESE,26_2,2,SALIX,0.08,100,IND,,d,0
STEESE,26_2,2,SALIX,0.23,50,IND,,d,0.3
STEESE,26_2,2,SALIX,0.33,80,IND,,d,0.5
STEESE,26_2,2,SALIX,0.15,100,CLUMP,START,d,0.1
STEESE,26_2,2,SALIX,0.15,50,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.23,50,CLUMP,END,d,0.3
STEESE,26_2,2,SALIX,0.23,100,CLUMP,START,d,0.3
STEESE,26_2,2,SALIX,0.33,0,CLUMP,,d,0.3
STEESE,26_2,2,SALIX,0.15,0,CLUMP,END,d,0.1
STEESE,26_2,2,SALIX,0.56,0,CLUMP,START,d,0.6
STEESE,26_2,2,SALIX,0.15,0,CLUMP,,d,0.2
STEESE,26_2,2,SALIX,0.08,0,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,0,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,0,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.15,0,CLUMP,END,d,0.2
STEESE,26_2,2,SALIX,0.08,100,IND,,d,0.1
STEESE,26_2,2,SALIX,0.15,75,CLUMP,START,d,0.3
STEESE,26_2,2,SALIX,0.08,0,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.15,0,CLUMP,END,d,0.3
STEESE,26_2,2,SALIX,0.33,80,IND,,d,0.5
STEESE,26_2,2,SALIX,0.15,0,IND,,d,0.2
STEESE,26_2,2,SALIX,0.08,100,CLUMP,START,d,0.1
STEESE,26_2,2,SALIX,0.56,0,CLUMP,END,d,0.6
STEESE,26_2,2,SALIX,0.23,100,CLUMP,START,d,0.3
STEESE,26_2,2,SALIX,0.15,100,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.15,0,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.15,0,CLUMP,END,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,START,d,0
STEESE,26_2,2,SALIX,0.08,100,CLUMP,END,d,0
STEESE,26_2,2,SALIX,0.15,100,CLUMP,START,d,0.1
STEESE,26_2,2,SALIX,0.48,40,CLUMP,,d,0.5
STEESE,26_2,2,SALIX,0.23,0,CLUMP,,d,0.2
STEESE,26_2,2,SALIX,0.23,100,CLUMP,,d,0.2
STEESE,26_2,2,SALIX,0.56,75,CLUMP,,d,0.6
STEESE,26_2,2,SALIX,0.15,100,CLUMP,END,d,0.2
STEESE,26_2,2,SALIX,0.15,100,CLUMP,START,d,0.2
STEESE,26_2,2,SALIX,0.33,0,CLUMP,END,d,0.3
STEESE,26_2,2,SALIX,0.23,100,IND,,d,0.3
STEESE,26_2,2,SALIX,0.15,100,IND,,d,0.2
STEESE,26_2,2,SALIX,0.08,100,IND,,d,0.1
STEESE,26_2,2,POTR,0.48,100,IND,,d,0.6
STEESE,26_2,2,SALIX,0.08,100,CLUMP,START,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.33,90,CLUMP,END,d,0.5
STEESE,26_2,2,SALIX,0.08,100,IND,,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,START,d,0
STEESE,26_2,2,SALIX,0.23,50,CLUMP,END,d,0.2
STEESE,26_2,2,PIME,0.08,100,IND,,c,0
STEESE,26_2,2,PIME,0.48,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.15,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.48,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.48,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.56,100,CLUMP,START,c,0.5
STEESE,26_2,2,PIME,0.79,100,CLUMP,,c,0.5
STEESE,26_2,2,PIME,0.86,100,CLUMP,END,c,0.5
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.56,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.15,100,IND,,c,0
STEESE,26_2,2,PIME,0.15,100,IND,,c,0
STEESE,26_2,2,PIME,0.15,100,IND,,c,0
STEESE,26_2,2,PIME,0.41,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.64,100,IND,,c,0.5
STEESE,26_2,2,PIME,0.64,100,IND,,c,0.5
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.41,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.08,100,IND,,c,0
STEESE,26_2,2,PIME,0.15,90,IND,,c,0.1
STEESE,26_2,2,PIME,0.41,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.64,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.64,95,CLUMP,START,c,0.3
STEESE,26_2,2,PIME,0.15,100,CLUMP,END,c,0.2
STEESE,26_2,2,PIME,0.15,100,IND,,c,0.1
STEESE,26_2,2,PIME,1.83,100,IND,,c,0.9
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.56,100,IND,,c,0.3
STEESE,26_2,2,SALIX,0.56,0,CLUMP,START,d,0.5
STEESE,26_2,2,SALIX,0.15,100,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,END,d,0.1
STEESE,26_2,2,SALIX,0.08,30,IND,,d,0.1
STEESE,26_2,2,SALIX,0.08,100,IND,,d,0.1
STEESE,26_2,2,SALIX,0.41,80,CLUMP,START,d,0.5
STEESE,26_2,2,SALIX,0.71,90,CLUMP,END,d,0.6
STEESE,26_2,2,SALIX,0.48,30,IND,,d,0.5
STEESE,26_2,2,SALIX,0.33,100,IND,,d,0.3
STEESE,26_2,2,SALIX,0.08,100,IND,,d,0.2
STEESE,26_2,2,SALIX,0.23,100,CLUMP,START,d,0.3
STEESE,26_2,2,SALIX,0.23,0,CLUMP,END,d,0.3
STEESE,26_2,2,SALIX,0.08,80,CLUMP,START,d,0.1
STEESE,26_2,2,SALIX,0.15,0,CLUMP,END,d,0.1
STEESE,26_2,2,SALIX,0.71,80,IND,,d,0.6
STEESE,26_2,2,POTR,0.48,100,IND,,d,0.5
STEESE,26_2,2,SALIX,0.79,75,IND,,d,0.5
STEESE,26_2,2,POTR,0.86,75,IND,,d,0.9
STEESE,26_2,2,POTR,0.41,100,IND,,d,0.5
STEESE,26_2,2,SALIX,0.41,75,IND,,d,0.5
STEESE,26_2,2,SALIX,0.08,100,IND,,d,0.1
STEESE,26_2,2,SALIX,0.23,95,IND,,d,0.3
STEESE,26_2,2,SALIX,0.08,100,IND,,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,START,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,END,d,0.1
STEESE,26_2,2,SALIX,0.33,0,CLUMP,START,d,0.3
STEESE,26_2,2,SALIX,0.08,100,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.15,100,CLUMP,END,d,0.2
STEESE,26_2,2,PIME,0.41,95,IND,,c,0.3
STEESE,26_2,2,PIME,0.56,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.48,100,IND,,c,0.2
STEESE,26_2,2,PIME,1.04,95,IND,,c,0.6
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.15,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.86,100,IND,,c,0.6
STEESE,26_2,2,PIME,0.48,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.08,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.56,95,IND,,c,0.5
STEESE,26_2,2,PIME,0.79,95,IND,,c,0.6
STEESE,26_2,2,PIME,0.08,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.33,95,IND,,c,0.3
STEESE,26_2,2,PIME,0.41,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.08,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.33,95,IND,,c,0.3
STEESE,26_2,2,PIME,0.48,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.56,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.86,100,IND,,c,0.6
STEESE,26_2,2,PIME,0.15,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.08,100,IND,,c,0
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.41,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.23,90,IND,,c,0.2
STEESE,26_2,2,ALCR,0.41,100,IND,,d,0.1
STEESE,26_2,2,SALIX,0.15,50,IND,,d,0.1
STEESE,26_2,2,SALIX,0.41,100,IND,,d,0.5
STEESE,26_2,2,SALIX,0.41,25,IND,,d,0.6
STEESE,26_2,2,POTR,1.19,80,IND,,d,1.1
STEESE,26_2,2,SALIX,0.15,75,IND,,d,0.2
STEESE,26_2,2,SALIX,0.41,10,CLUMP,START,d,0.3
STEESE,26_2,2,SALIX,0.23,95,CLUMP,END,d,0.3
STEESE,26_2,2,SALIX,0.48,0,CLUMP,START,d,0.6
STEESE,26_2,2,SALIX,0.08,100,CLUMP,,d,0.2
STEESE,26_2,2,SALIX,0.23,100,CLUMP,,d,0.3
STEESE,26_2,2,SALIX,0.08,100,CLUMP,,d,0.2
STEESE,26_2,2,SALIX,0.23,100,CLUMP,END,d,0.3
STEESE,26_2,2,SALIX,0.48,80,IND,,d,0.3
STEESE,26_2,2,SALIX,0.33,95,CLUMP,START,d,0.5
STEESE,26_2,2,SALIX,0.41,80,CLUMP,,d,0.5
STEESE,26_2,2,SALIX,0.15,100,CLUMP,END,d,0.3
STEESE,26_2,2,SALIX,0.23,60,CLUMP,START,d,0.3
STEESE,26_2,2,SALIX,0.08,100,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,100,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.33,0,CLUMP,,d,0.2
STEESE,26_2,2,SALIX,0.15,50,CLUMP,END,d,0.1
STEESE,26_2,2,SALIX,0.15,100,IND,,d,0.3
STEESE,26_2,2,SALIX,0.23,0,CLUMP,START,d,0.3
STEESE,26_2,2,SALIX,0.08,0,CLUMP,END,d,0.2
STEESE,26_2,2,SALIX,0.23,0,CLUMP,START,d,0.2
STEESE,26_2,2,SALIX,0.08,100,CLUMP,END,d,0.2
STEESE,26_2,2,SALIX,0.23,90,IND,,d,0.3
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.15,60,IND,,c,0.1
STEESE,26_2,2,PIME,0.08,100,IND,,c,0
STEESE,26_2,2,PIME,0.23,100,CLUMP,START,c,0.1
STEESE,26_2,2,PIME,0.08,100,CLUMP,END,c,0.1
STEESE,26_2,2,PIME,0.64,90,IND,,c,0.3
STEESE,26_2,2,PIME,0.48,75,IND,,c,0.2
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.97,100,IND,,c,0.5
STEESE,26_2,2,PIME,0.56,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.33,100,CLUMP,START,c,0.3
STEESE,26_2,2,PIME,0.15,95,CLUMP,END,c,0.2
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.41,90,IND,,c,0.2
STEESE,26_2,2,SALIX,0.56,95,IND,,d,0.9
STEESE,26_2,2,PIME,0.79,80,IND,,c,0.5
STEESE,26_2,2,SALIX,0.41,85,IND,,d,0.3
STEESE,26_2,2,SALIX,0.23,100,IND,,d,0.1
STEESE,26_2,2,SALIX,0.71,10,CLUMP,START,d,0.9
STEESE,26_2,2,SALIX,0.48,80,CLUMP,END,d,0.6
STEESE,26_2,2,PIME,0.48,80,IND,,c,0.3
STEESE,26_2,2,PIME,0.33,0,IND,,c,0.2
STEESE,26_2,2,SALIX,0.56,0,CLUMP,START,d,0.9
STEESE,26_2,2,SALIX,0.33,95,CLUMP,END,d,0.3
STEESE,26_2,2,PIME,0.56,90,IND,,c,0.3
STEESE,26_2,2,PIME,0.48,80,IND,,c,0.3
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.48,90,IND,,c,0.3
STEESE,26_2,2,PIME,0.33,100,CLUMP,START,c,0.3
STEESE,26_2,2,PIME,0.08,50,CLUMP,END,c,0.1
STEESE,26_2,2,PIME,0.41,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.79,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.64,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.71,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.48,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.71,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.15,90,IND,,c,0.1
STEESE,26_2,2,PIME,0.48,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.08,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.15,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.15,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.48,100,IND,,c,0.3
STEESE,26_2,2,PIME,0.08,100,IND,,c,0
STEESE,26_2,2,PIME,0.56,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.15,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.23,100,IND,,c,0.1
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.2
STEESE,26_2,2,PIME,0.41,100,IND,,c,0.3
STEESE,26_2,2,SALIX,0.56,25,CLUMP,START,d,0.6
STEESE,26_2,2,SALIX,0.23,10,CLUMP,,d,0.3
STEESE,26_2,2,SALIX,0.15,0,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.08,0,CLUMP,END,d,0.1
STEESE,26_2,2,SALIX,0.33,50,CLUMP,START,d,0.3
STEESE,26_2,2,SALIX,0.23,75,CLUMP,,d,0.3
STEESE,26_2,2,SALIX,0.97,95,CLUMP,,d,0.9
STEESE,26_2,2,SALIX,0.64,100,CLUMP,,d,0.5
STEESE,26_2,2,SALIX,0.56,0,CLUMP,END,d,0.5
STEESE,26_2,2,SALIX,0.15,95,CLUMP,START,d,0.2
STEESE,26_2,2,SALIX,0.15,95,CLUMP,END,d,0.1
STEESE,26_2,2,SALIX,0.33,100,IND,,d,0.3
STEESE,26_2,2,SALIX,0.23,70,IND,,d,0.2
STEESE,26_2,2,SALIX,0.15,70,IND,,d,0.2
STEESE,26_2,2,SALIX,0.15,80,IND,,d,0.1
STEESE,26_2,2,SALIX,0.33,80,CLUMP,START,d,0.3
STEESE,26_2,2,SALIX,0.23,0,CLUMP,,d,0.2
STEESE,26_2,2,SALIX,0.23,0,CLUMP,,d,0.1
STEESE,26_2,2,SALIX,0.15,80,CLUMP,END,d,0.1
STEESE,26_2,2,SALIX,0.33,80,CLUMP,START,d,0.2
STEESE,26_2,2,SALIX,0.33,80,CLUMP,END,d,0.3
STEESE,26_2,2,SALIX,0.33,95,IND,,d,0.4
STEESE,26_2,2,POTR,0.33,75,IND,,d,0.1
STEESE,26_2,2,SALIX,0.33,80,IND,,d,0.3
STEESE,26_2,2,SALIX,0.23,60,IND,,d,0.1
STEESE,26_2,2,POTR,0.08,80,IND,,d,0.1
STEESE,26_2,2,SALIX,0.15,80,IND,,d,0.1
STEESE,26_2,2,PIME,0.33,100,IND,,c,0.1
STEESE,26_2,2,BENE,0.23,100,IND,,d,0.1
